task_id,worker_id,task_date,task_complexity,time_taken_minutes,accuracy
a2d29d0a-65b1-47f7-90d1-e330a4b9961c,W_046,2024-01-05,High,10.8,0.859
c1d43f50-f2c5-4762-9eeb-8abaf2b61f48,W_046,2024-01-05,Medium,7.93,0.942
61964672-3234-4a6c-9e0b-ba2beb62691d,W_046,2024-01-05,Low,5.42,0.97
f53be2b8-3cd6-40b2-8463-b32efbec56e2,W_046,2024-01-05,Medium,7.51,1.0
118410b3-6bcb-4299-8dab-7dfcce817c71,W_046,2024-01-05,Medium,6.29,0.917
02914916-2ffa-49d3-a0ac-523151cfd530,W_046,2024-01-05,Medium,9.02,0.931
7f7d31b2-9984-4391-80de-add6bb08a518,W_046,2024-01-05,Medium,7.66,0.935
b7357a6d-5ad7-4336-97fe-eb84a2e9a3dc,W_046,2024-01-05,Medium,9.75,0.918
c4702000-f16f-4513-8538-bf1b764ef061,W_046,2024-01-05,Low,6.86,0.953
71abf7e0-67ee-40bc-bc1d-5693e11007b6,W_046,2024-01-06,Low,4.57,0.987
bf8c949a-654c-471b-b8c3-f624c95478c0,W_046,2024-01-06,Medium,7.89,0.934
3b8750fc-f5d8-46ae-b2b3-75966a0b6514,W_046,2024-01-06,Low,4.87,0.952
c5280ab6-2b97-4627-a4b3-f98c5d5caae0,W_046,2024-01-06,Low,6.11,0.967
a5bc65cd-9361-4f66-931c-84920ee9a32f,W_046,2024-01-06,Medium,9.68,0.938
b89ec64d-cd16-4111-86ed-7d85de5d1f87,W_046,2024-01-06,Low,4.09,0.975
f8618f00-d5f7-48f4-a151-73dd1f0df33b,W_046,2024-01-06,Low,3.3,0.965
5b2c1c6b-b2d4-4b32-b59d-0ea1af050c14,W_046,2024-01-06,High,12.58,0.82
cfb18530-b0a6-4d4f-a2c2-e1c5ce60d712,W_046,2024-01-06,Low,4.52,0.969
dd8d2633-89af-4d47-bb2c-6483c8176b63,W_046,2024-01-06,Medium,7.14,0.919
389ce493-922b-4d50-a905-68dc119ca1c5,W_046,2024-01-06,Low,3.17,0.981
89ab5929-551e-45ae-ac33-e636e0595b2e,W_046,2024-01-06,Low,4.86,0.99
a6f95900-fb23-45f0-9dc6-a3a302e4deb5,W_046,2024-01-06,High,14.25,0.876
a1b18d29-fd4f-4427-b802-315bf7c820a5,W_046,2024-01-07,Medium,9.69,0.924
370feb0a-17bc-482d-97b8-a43a8c2ee5c2,W_046,2024-01-07,High,9.58,0.908
cd1e25d0-b068-4150-bf52-8a9fb37b278d,W_046,2024-01-07,Medium,5.65,0.915
c0736208-3e2f-4e9d-82d7-ec3fd9c38775,W_046,2024-01-07,Medium,9.85,0.946
98a154d7-0890-4b88-bf86-6eb33127aba0,W_046,2024-01-07,Low,4.79,0.977
9432302f-9f78-45e6-b2cb-d05a5c460ead,W_046,2024-01-07,Medium,8.09,0.91
15528a5b-54b4-472d-a077-8437a4df8daf,W_046,2024-01-07,Low,5.87,0.962
318c3c9e-55a8-4e24-b7cf-45c3dea20d05,W_046,2024-01-07,High,10.72,0.932
0082b354-ff4f-43ed-a601-2269fd22219d,W_046,2024-01-07,Medium,9.05,0.897
7e217aaa-0582-460a-a321-e78f251898fe,W_046,2024-01-07,Low,5.43,0.942
653ae311-b13d-4752-8a35-5f4967fa84f9,W_046,2024-01-07,Low,4.03,0.982
d7bd310e-8897-47aa-921d-95e3c2c9b675,W_046,2024-01-07,Medium,9.85,0.87
645d13f2-6292-49ff-8f72-ab485018a305,W_046,2024-01-07,Low,4.2,0.962
4ba346e6-2a4a-431d-b7fa-6319bf28b298,W_046,2024-01-07,Medium,7.72,0.911
9be5a2d6-ffa8-45b3-98bc-257d818ed994,W_046,2024-01-07,Low,4.54,0.946
371bc344-ef09-4a76-9998-b2bea69d7871,W_046,2024-01-07,Low,5.63,0.945
db3fb185-5685-41d8-a5ec-986d7dcd767c,W_046,2024-01-07,Low,5.49,0.946
4eb56f6d-d7cf-496e-9e95-775f3e54adaf,W_046,2024-01-07,Medium,9.33,0.896
ffbe69d4-1601-4b0f-b388-2ad479d7ee15,W_046,2024-01-07,Low,2.95,0.977
769a937b-7ae6-46b0-b978-b3c1239ef84e,W_046,2024-01-07,High,10.23,0.913
084eef65-a040-4de3-8924-c767bbfac31d,W_046,2024-01-07,Low,4.45,0.997
af20160c-30d6-48dd-8c4b-9d3c0c19bf17,W_046,2024-01-07,Low,4.91,0.961
76addae8-f3ba-48a1-9710-f98bef14a562,W_046,2024-01-07,Low,5.62,1.0
bfb0b8c9-ec43-45f0-a088-8a8136452761,W_046,2024-01-07,Medium,9.53,0.885
bc8c3a18-e660-4a87-ad09-5c4b669c36d0,W_046,2024-01-08,Medium,9.36,0.95
24775ad8-73e3-4b54-b774-2015a2508476,W_046,2024-01-08,Low,3.52,0.961
75af3527-6703-4fd2-9ee1-3b4dfcd12357,W_046,2024-01-08,Low,4.94,0.98
c8710a5f-f9ae-4d59-89aa-9fc510b3c4c1,W_046,2024-01-08,High,11.47,0.936
6abd8cc1-38bd-4198-bd80-7b5eafc71435,W_046,2024-01-08,High,11.87,0.929
71628c6c-9b10-4880-b703-69292e6bb90a,W_046,2024-01-08,Low,4.93,0.954
d1dd227e-20b9-4ec4-a1a5-43ea1c3c5564,W_046,2024-01-08,Low,4.7,0.994
36b1f138-0952-47c3-8a9e-0c98054402e9,W_046,2024-01-08,Low,6.11,0.963
46a31824-f5fd-4bec-a6df-a591eca9ba30,W_046,2024-01-08,Low,5.26,0.955
b46f5dd0-7eca-4a3c-a106-3721d123bc08,W_046,2024-01-08,High,14.39,0.945
e5644bbf-b4fc-4e76-b1cc-a61b82962594,W_046,2024-01-08,Low,4.46,0.936
7920b770-5c79-49fd-b290-25a9e0e4926d,W_046,2024-01-08,Low,4.91,0.936
d1056944-6a1a-46c8-ac7b-704c0f51b4d8,W_046,2024-01-08,Low,5.19,0.93
a96fd07a-a600-4694-92a9-44cc0ae8f92b,W_046,2024-01-08,High,8.57,0.905
5c15dd32-8c39-468c-95fd-4102a078c005,W_046,2024-01-08,Low,3.97,0.96
1d954231-ebf8-4685-a6bd-da875f4de344,W_046,2024-01-08,Low,3.25,0.967
4a457fdb-8d14-45d5-a777-999e652b43b7,W_046,2024-01-08,Low,5.11,0.94
0db4905b-a439-47e3-b62c-33dd5e066f2e,W_046,2024-01-08,Low,5.62,0.943
1c019fea-5f5b-47ba-8384-2e612512c4e0,W_046,2024-01-08,Medium,7.74,0.882
5ed37791-4e4c-4ce5-928e-1d1918951039,W_046,2024-01-08,Medium,7.33,0.936
26934261-64a6-4df4-a1ac-223354d78291,W_046,2024-01-09,Low,5.51,0.946
4b765e55-a100-4d62-a159-8132742abc59,W_046,2024-01-09,Low,5.26,0.93
dec9661a-18ce-44f0-8dc8-a33e26e96c0b,W_046,2024-01-09,Medium,9.47,0.93
ad556c78-20b6-4515-9ac6-35f3229ccdd0,W_046,2024-01-09,Low,5.28,1.0
a1c2014a-1cbf-4ec9-a533-e8e7cb2e5ac5,W_046,2024-01-09,High,11.61,0.8
5335f346-d870-426d-b462-e38c009f29fa,W_046,2024-01-09,High,11.18,0.924
e492da60-1e1c-4b36-9955-4da03dc6212a,W_046,2024-01-09,High,10.31,0.948
23bd897e-3b58-4d61-ab28-d7302601d3ac,W_046,2024-01-09,High,11.82,0.866
980db80e-f543-4104-bc57-823b4e53d1af,W_046,2024-01-09,Low,6.43,0.987
27e9d6f1-34d3-4b11-9556-ca0062b8b335,W_046,2024-01-09,Low,5.39,0.961
6b6dea72-a57d-4b83-8243-7540771e014a,W_046,2024-01-09,High,11.48,0.911
567da8b6-7980-49e9-bccf-2efd013da253,W_046,2024-01-09,Medium,8.66,0.944
b4bd6ce1-c4fa-4620-82c4-74eac1a7d988,W_046,2024-01-09,Low,5.72,0.98
30a05d3f-646b-403b-82ee-1a8952efbefa,W_046,2024-01-10,Medium,4.59,0.915
be66b7c5-72a3-41dd-ac01-70024839d4c9,W_046,2024-01-10,Low,5.11,0.946
20637aa3-2773-4f26-91c6-8f0fa82a8b4f,W_046,2024-01-10,Medium,6.58,0.937
d28720ce-fc3d-48d5-b391-1a3967ec77cb,W_046,2024-01-10,High,10.82,0.896
8130c266-322b-4aa4-894b-9229b099dacd,W_046,2024-01-10,Low,3.63,0.995
37a7be91-b737-42e9-aa29-9356e2be1402,W_046,2024-01-10,Low,4.55,0.99
b8832791-4cb9-44de-a828-b2323666f6ed,W_046,2024-01-10,Medium,5.46,0.938
a88bb2d5-bd7c-4f89-bafd-4e2c481fc111,W_046,2024-01-10,Low,4.84,0.979
8eeade85-32ae-4705-b2a9-5d73a26b943e,W_046,2024-01-10,Medium,9.81,0.954
badcc4fc-237e-4912-9b7a-9cfebbc9ad8f,W_046,2024-01-10,Low,3.81,0.975
176d2469-2fca-442c-8fcf-0ba7a3541ee4,W_046,2024-01-10,Low,5.78,1.0
84f068a9-4df1-4a83-8292-a1555f82c903,W_046,2024-01-10,Low,5.43,0.964
b8789f7f-b224-40bc-9a02-5828e286ef21,W_046,2024-01-10,Low,6.44,0.977
69158a4b-02cd-491b-b130-7015818f0462,W_046,2024-01-10,Low,3.15,1.0
c89070b0-d180-4606-8997-efa1607d4c11,W_046,2024-01-10,Medium,12.0,0.904
cbf785d6-9e84-4600-908b-1b7264453c64,W_046,2024-01-11,Low,4.41,0.953
1c529f98-0c90-44a4-8f5f-26940be1993a,W_046,2024-01-11,Medium,8.55,0.941
07900ebc-760b-43fb-a1b4-59c86545ea81,W_046,2024-01-11,High,13.56,0.872
3f4fad55-5638-4dbd-8a39-33c973edd3d1,W_046,2024-01-11,Low,5.82,0.97
9e5ec596-5131-4500-9ff9-058719531cb8,W_046,2024-01-11,Low,4.95,0.954
484fe05f-5b5d-4e68-8d5c-e3b5a890622e,W_046,2024-01-11,Low,4.27,0.95
bdca866d-c139-44c8-8e1a-dddb69fc7ca8,W_046,2024-01-11,Low,5.72,0.966
e7037d8e-0640-4897-83f1-3d2e27c439c9,W_046,2024-01-11,High,13.57,0.929
ce1a97c4-2f61-4cd7-aa44-312752561617,W_046,2024-01-11,Low,3.93,0.976
5394a3e0-c591-4bef-9123-f335c817a6d6,W_046,2024-01-11,Low,6.91,0.962
e193df30-069f-4906-9a4b-b928c3f5fc3a,W_046,2024-01-11,High,11.55,0.876
0f2f9744-e2a2-46db-9618-66175d63c0bf,W_046,2024-01-11,Low,4.96,0.991
0194d098-24dc-438e-8452-e8126c44259d,W_046,2024-01-11,Low,5.03,0.96
bb4b215a-15c5-4b9a-9b57-1c8a1479c050,W_046,2024-01-11,Low,5.51,0.918
33f85e80-f205-4b45-8774-b0ef09f1defc,W_046,2024-01-11,Low,3.68,0.978
6f4d94cf-ebfb-420e-8642-bd90771e18c7,W_046,2024-01-12,Medium,5.75,0.931
a21a5762-312f-496e-8cbd-dffa9cc62f52,W_046,2024-01-12,High,11.2,0.892
99d5a191-9ebf-4969-be7e-ff8d45f8b50b,W_046,2024-01-12,Medium,6.49,0.899
342a0d6f-a388-45c1-a6f3-43a993d168bb,W_046,2024-01-12,Medium,6.61,0.922
702c1bd4-039d-4bf5-bde1-36b9c660dd4c,W_046,2024-01-12,Medium,7.58,0.887
79c4ab8e-0889-4a64-ac55-6df958cb7495,W_046,2024-01-12,Low,4.59,0.988
e96e2ddc-c776-4d7d-aee5-c033075c63f2,W_046,2024-01-12,High,10.02,0.859
5ab783de-19fc-4b96-9ec9-92460b59230d,W_046,2024-01-12,Medium,11.15,0.959
0fc46582-e103-4d24-a8a6-69f0a5816e8f,W_046,2024-01-12,Low,3.89,0.955
5d5479ac-ccf7-446f-bcec-8b016b49d58a,W_046,2024-01-12,High,14.21,0.912
1ee49a76-c788-4cf9-ad48-e1f3ae140dca,W_046,2024-01-12,Low,6.18,0.985
f26f0a95-46f0-4e4b-bc5e-88493d935ef7,W_046,2024-01-12,Low,5.48,0.953
61fabf35-b2b6-4492-83eb-61308d5cc495,W_046,2024-01-12,Medium,6.09,0.939
a41b47c5-8486-4309-b33f-e542e000ce4f,W_046,2024-01-12,Low,6.4,1.0
212f1af5-7894-46b5-8244-81feeb81bf5c,W_046,2024-01-12,Medium,9.0,0.947
92de1c9a-6251-4315-8035-422dd1682459,W_046,2024-01-12,Low,4.59,0.961
1db09ac8-e7e0-4874-962f-f8b69d038eb2,W_046,2024-01-12,Low,4.76,0.976
faa09395-c31d-4db7-a9f7-0b4dd284b82f,W_046,2024-01-12,Low,4.73,0.956
7b893065-8fbd-4832-b742-2b125377b7e6,W_046,2024-01-12,Medium,9.42,0.936
4460e88c-6cd0-4973-b9f8-e4c6cab4ed82,W_046,2024-01-12,Low,5.1,0.968
89bc220a-5e85-4449-9b3e-1a866398fcac,W_046,2024-01-13,High,13.88,0.904
fcea3e4a-6456-4990-8e27-1733b3f9e88c,W_046,2024-01-13,Low,4.99,0.967
edc222de-fa9a-467e-8b4c-7fffc71b4b2a,W_046,2024-01-13,High,10.84,0.842
9f2f7841-6a56-45a2-893b-9b30aeb38ef5,W_046,2024-01-13,High,11.12,0.898
e46f902b-95df-44cb-bb7c-c62018f82eb7,W_046,2024-01-13,Medium,4.02,0.932
84afd720-8d1e-4dbf-b265-bd42a788b04d,W_046,2024-01-13,Medium,8.42,0.875
9a712dfb-f839-44d9-966e-c60f97484c59,W_046,2024-01-13,Medium,7.35,0.899
fe4d29ec-6d68-4245-b462-207ca311f2b8,W_046,2024-01-13,Low,5.06,0.959
53c8c129-959b-4f31-9273-c3585b795ba1,W_046,2024-01-13,High,11.42,0.907
cf0ea93f-e01a-4d53-a3ea-bdfe076a0175,W_046,2024-01-13,Medium,6.91,0.954
4df2fddf-4d46-46a2-8e09-a8e73e2c2c28,W_046,2024-01-14,Low,4.81,0.953
fe3c61d0-9b22-403f-9684-2004283fd5cd,W_046,2024-01-14,Low,3.95,0.945
2ecacf88-89e8-4da8-a0a1-1fb0f4cc4995,W_046,2024-01-14,Low,5.22,0.984
c69c1620-d33e-459c-97f8-7a732f1abe29,W_046,2024-01-14,High,14.57,0.895
1f11a391-705b-4d7d-8a71-3db1a50804b3,W_046,2024-01-14,High,13.69,0.928
8bf86415-3439-4bb5-bc11-bf99c368c6b9,W_046,2024-01-14,Low,3.67,0.976
48ccb058-2c53-4d90-ae39-6fa1b5bc9dff,W_046,2024-01-14,Medium,10.11,0.932
51016bc1-03a4-45b6-b1fe-84995b7f9a57,W_046,2024-01-14,High,12.8,0.849
94e6f992-9426-4c7a-8425-b5b4121e1f0e,W_046,2024-01-14,High,12.42,0.946
1e9aba4e-d95d-498d-b84b-01f5e4abfb57,W_046,2024-01-14,High,13.06,0.834
ae5ea0be-f8a3-43bb-b32c-e2bbf7011f7e,W_046,2024-01-14,Medium,7.71,0.866
5e8be750-894a-4f28-84f1-11e4302c0868,W_046,2024-01-14,Low,4.19,1.0
93b5b0c6-424d-4500-a8f3-6609df94cb41,W_046,2024-01-14,Low,5.0,0.983
31f5389e-1018-425b-a7a1-674ce7777b65,W_046,2024-01-14,Medium,7.53,0.922
ff786743-7b3e-4129-affe-46a6c8009cde,W_046,2024-01-14,High,11.62,0.984
1c3ef7da-d933-413c-9640-22399e25349c,W_046,2024-01-15,High,10.96,0.863
705788ce-fe94-448b-9954-d4906fe761f3,W_046,2024-01-15,High,13.23,0.864
ecde1ec4-ea94-44d5-bc8a-6f1160032200,W_046,2024-01-15,Medium,5.9,0.91
3ebc005e-23f5-4435-9d4c-20570760daba,W_046,2024-01-15,Medium,5.78,0.948
c8529651-910c-41c8-8721-dd08d52ce4e8,W_046,2024-01-15,High,12.95,0.89
b473acb9-8ef2-4983-ba00-b8be358bd244,W_046,2024-01-15,Low,6.6,1.0
69fdb108-2bbf-43cf-9798-34975e1d2cce,W_046,2024-01-15,Medium,5.49,0.924
4242598a-6e48-47ad-960b-ec4375ed9b92,W_046,2024-01-15,Medium,8.66,0.937
391a8424-3009-4501-8734-7cbedea4e632,W_046,2024-01-15,Low,5.82,0.955
10edfc33-fac4-407d-a133-f61c29fe6eb9,W_046,2024-01-15,Medium,7.12,0.914
c03e61db-9f19-4611-8260-8cfdac6a0397,W_046,2024-01-15,Low,5.1,0.966
0cd2b70e-f345-4627-816d-91ddd6f8d9fe,W_046,2024-01-15,Medium,7.68,0.963
3659f77a-2bba-463a-874e-3125959b7520,W_046,2024-01-15,Medium,8.07,0.947
f4b15071-e741-4294-9584-08a7af3a98d7,W_046,2024-01-15,Medium,7.8,0.955
a36999ba-ee97-4ce7-8687-890c585bf357,W_046,2024-01-15,Low,3.93,0.98
21e0c17d-61fc-4815-a083-47ee55ca732d,W_046,2024-01-16,Low,5.24,0.944
7fe77fbb-5175-4371-b5da-e8cd429b9dde,W_046,2024-01-16,Medium,6.99,0.953
6725198a-949f-4112-b9d2-5245038e8997,W_046,2024-01-16,High,9.11,0.884
bcc00af0-ddec-4de9-9063-51636a6523ab,W_046,2024-01-16,Low,4.96,0.986
8f3070a3-b906-4abc-9951-0cb2d7b66d82,W_046,2024-01-16,High,13.39,0.876
2fc5bd06-cebd-4e63-9676-13b83595b0dc,W_046,2024-01-16,High,14.55,0.927
058c5724-55ab-4d9f-8f25-01ce4ea7f6b4,W_046,2024-01-16,Low,6.05,1.0
c72718fc-50ae-44d3-b4c5-fed62ebe1fb5,W_046,2024-01-16,Low,5.78,0.97
c6c1712b-4198-4110-9f49-1d50aad28f17,W_046,2024-01-16,Low,3.22,0.952
1a692296-f85f-4e8e-963a-4a58d7dde78a,W_046,2024-01-16,High,12.14,0.895
35944053-52ae-462e-b46b-e431e3213b80,W_046,2024-01-16,Medium,7.39,0.932
4e0d27dc-dccc-4c5b-9d42-1fd39e609b03,W_046,2024-01-16,High,12.46,0.8
86d6138a-b7ce-4f89-883a-c945b12aaab5,W_046,2024-01-16,Low,5.13,0.965
4cec3ee9-a21d-4794-b30c-78702f647cea,W_046,2024-01-16,Low,4.73,0.949
dfc49b3f-f143-414e-9ff1-774b8a1f5ba4,W_046,2024-01-16,High,9.31,0.846
9ee2fecb-7563-40fd-b5ae-fcc63d88cd81,W_046,2024-01-16,High,11.25,0.914
cc3b2523-6422-466e-ab51-945c2f896009,W_046,2024-01-17,Low,3.85,0.969
330ff93a-3f86-4187-a37c-de1a16acd2f2,W_046,2024-01-17,Low,6.05,0.948
625f079f-78e5-48a5-98e2-ce83126eacd7,W_046,2024-01-17,Low,4.82,0.955
d5f84692-61a4-4cf5-827e-76483adf0274,W_046,2024-01-17,Low,3.7,0.954
db5a35f6-5007-496e-ba67-2c2c1da52534,W_046,2024-01-17,Low,4.57,0.956
191142e7-46a6-4f6d-9a7c-43f4a85498f5,W_046,2024-01-17,Medium,6.3,0.912
eb4897d9-476f-4ca4-8a50-5ca8c90ceb5a,W_046,2024-01-17,Low,6.28,0.943
c032ccc7-19c4-4a5c-a1d1-90084aea62c3,W_046,2024-01-17,Low,5.58,0.968
3e540427-a7a7-429f-8ef9-d13d46491295,W_046,2024-01-17,Medium,4.36,0.956
cf525f30-5b76-4809-bfe2-e17b4ecd9ee1,W_046,2024-01-17,Medium,8.47,0.906
6cf248cd-bd8f-460e-8303-556d37caf109,W_046,2024-01-17,Low,6.68,0.962
59138861-9be5-4c60-b7bc-06aa2f7562e8,W_046,2024-01-17,Medium,7.9,0.96
45c94cd4-66e5-41cd-aed9-192b4acbdcb4,W_046,2024-01-18,Medium,10.2,0.899
7027445a-6143-4388-9b81-f0202a7ffe06,W_046,2024-01-18,Medium,5.84,0.979
262326dd-fd67-4284-babe-4a93fcf81d14,W_046,2024-01-18,Medium,8.32,0.918
01a88269-6ed8-462a-8d9b-346c7111c209,W_046,2024-01-18,Medium,5.42,0.933
e4f1898b-845a-4604-b53a-d65875cda4fd,W_046,2024-01-18,Medium,7.44,0.91
b995ee02-8f15-4586-9ed9-23cff4d85b45,W_046,2024-01-18,Low,3.99,0.981
5a5cf500-fcbc-46f8-8a8b-2423eb0b372b,W_046,2024-01-18,Low,6.6,0.989
f2cfeeec-b562-4e43-8f9b-ac8e3b2ccac4,W_046,2024-01-18,Low,5.29,0.984
1deed1eb-cfcd-49e9-9699-e9eb779025af,W_046,2024-01-18,High,12.43,0.883
ce6e5aec-c27c-4559-9761-aadb9521ebdd,W_046,2024-01-18,Low,6.6,1.0
bdfbee10-eb5e-46d1-b368-dd1b9071d6b1,W_046,2024-01-18,Low,2.23,0.979
51bfe597-3410-4d59-aa45-3465a67518d9,W_046,2024-01-18,Medium,8.78,0.945
53149d7e-2a7b-4b4d-887e-e111777b6bfa,W_046,2024-01-18,High,8.04,0.91
e09243fc-ce0f-4ba7-ab51-9a746cc81b17,W_046,2024-01-18,Low,3.72,0.947
7ea284ff-5fb3-48a8-ae9e-bf385b62cc7c,W_046,2024-01-18,Low,5.2,0.957
63079b5a-4420-4a59-8c28-64b1908fad79,W_046,2024-01-18,Medium,6.76,0.928
feed9475-e48e-494a-9ed3-8e15a0043655,W_046,2024-01-18,Low,4.47,0.971
0c242f73-077c-4e5c-91b4-d09ad2d8f3f9,W_046,2024-01-18,Medium,7.31,0.981
20c16304-6579-4d2f-bc5c-ead496bd7d5b,W_046,2024-01-18,Medium,9.57,0.945
a82f0ae4-147c-4a0b-b0fd-fa154ded637e,W_046,2024-01-18,Medium,8.55,0.978
5153ffe7-89b4-48f2-b62b-797207444620,W_046,2024-01-19,Low,5.68,0.976
0e5fa5ad-c27f-4937-a32c-f4909bf4cb5d,W_046,2024-01-19,High,10.29,0.887
6abf1003-7332-4b50-b036-b52ae25a0650,W_046,2024-01-19,High,10.31,0.914
5ce874ba-1155-4fc1-8241-c88bc69e5baf,W_046,2024-01-19,High,14.0,0.877
bbbc9952-24e3-4d82-96d9-6a8073f4f88b,W_046,2024-01-19,Low,5.64,0.988
fac3c281-8fbe-46f4-be55-764496cb7f1c,W_046,2024-01-19,Low,6.72,0.98
10078b1c-d3dd-4ac2-ab26-5831c014500c,W_046,2024-01-19,Low,3.1,0.976
d7ed2e71-022c-44a5-815f-8ba5d332864a,W_046,2024-01-19,Medium,11.33,0.952
128d920d-28e0-418f-926d-d6d7823dfd8c,W_046,2024-01-19,Low,5.16,0.948
1e8acb9c-ae6c-4fdc-a75b-ba08ef3227ce,W_046,2024-01-19,Low,6.97,0.97
23c06afc-b9df-432a-84e1-9836c5f7ee80,W_046,2024-01-19,High,12.86,0.855
bb903d52-6613-4234-82e8-bf0f13fe8074,W_046,2024-01-19,Low,4.14,0.979
c5fcb119-e460-412e-9792-abfce4cf97e1,W_046,2024-01-19,Medium,7.73,0.968
4e2b0683-ed19-4950-8f1b-ea0b4c3ffc70,W_046,2024-01-19,High,9.75,0.91
6ed9b510-51ae-471a-8eda-5bd07cccffd6,W_046,2024-01-19,Low,4.17,0.975
e037b28c-c278-452b-8c40-dba5b6a377e4,W_046,2024-01-20,Low,5.96,0.983
ce11bf85-3745-4290-a19f-6198bf51f676,W_046,2024-01-20,High,8.61,0.898
a96310c4-591e-4509-b580-f793851685ab,W_046,2024-01-20,Medium,5.99,0.914
88d14ea6-6732-4b4b-a6c6-22bda3df75a6,W_046,2024-01-20,Medium,8.1,0.921
3228760f-5ccf-4647-a6a1-cf99b80129b3,W_046,2024-01-20,High,12.36,0.836
7616a5d8-560f-4f5f-8bf4-fca89ea7237b,W_046,2024-01-20,Low,5.87,0.965
04720989-494d-4ce5-8cdf-3223ead0e69a,W_046,2024-01-20,High,9.95,0.757
61288408-2a57-48a4-9a14-8ca7d2f9ed00,W_046,2024-01-20,Medium,5.45,0.903
6a73f9d2-19b7-4fcc-8ca9-87133e7f47ed,W_046,2024-01-20,Medium,7.28,1.0
f0ceb958-3583-4af2-b114-21df8c2567d4,W_046,2024-01-20,Low,5.02,0.955
c1bbbb59-1118-4e4a-97be-d834d6a168af,W_046,2024-01-20,Medium,9.12,0.939
6ebb45a9-e484-49c5-96c9-bb04fe00ea34,W_046,2024-01-20,High,12.69,0.863
732f1474-901c-430e-ae61-bb38dffb1a1f,W_046,2024-01-20,Medium,8.49,0.939
3f8055df-01b3-4dda-8e69-86124cc711e7,W_046,2024-01-20,Low,5.37,0.937
6331ffee-52f5-4744-89c6-2499ac6c2b13,W_046,2024-01-20,Low,4.43,0.966
c661d69b-d1bb-42d1-8a29-9465062c8e4c,W_046,2024-01-21,High,10.51,0.868
0e93bb8f-ab68-4c0c-afed-a22cbd844481,W_046,2024-01-21,Low,6.14,0.951
5ca06c2b-f745-44ba-835d-8a22a2593feb,W_046,2024-01-21,Low,4.48,0.965
be53a548-cb6d-476a-ba70-fc4a775d4d0f,W_046,2024-01-21,High,11.06,0.947
37589797-d9db-4494-92d3-aa74818ed83c,W_046,2024-01-21,Low,4.61,0.948
4db973c3-3ade-4333-998e-794bf0fda8f8,W_046,2024-01-21,High,12.78,0.859
3bfa042e-70a9-49b5-813d-42cc2949cbe6,W_046,2024-01-21,Low,5.85,0.961
061449e3-74de-42ac-8fba-f5cfb0e49a0e,W_046,2024-01-21,Low,4.39,0.976
57987d00-a72e-4d00-b7e9-15b0b5b67f26,W_046,2024-01-21,Medium,8.73,0.945
8fd7b715-46b9-4259-96ea-dd4635e2c34f,W_046,2024-01-21,Low,5.16,0.987
6db7188d-d5c1-45dc-9a82-f1a3f771f71c,W_046,2024-01-21,High,10.71,0.855
a69e6674-7d6f-4e05-9933-56484caa56c4,W_046,2024-01-21,Medium,10.04,0.964
74381974-4de3-412c-9c5d-584e14b28d9b,W_046,2024-01-21,Low,3.51,0.958
0a0b2c87-dc33-4219-8be4-c09476966f10,W_046,2024-01-21,Low,4.4,0.961
442b4bbc-3ce2-4bb0-8ea1-10c5ed621770,W_046,2024-01-21,Medium,10.2,0.948
f3130210-cb9e-43f4-8a28-915d240df605,W_046,2024-01-22,Medium,7.17,0.908
b09730b2-2545-4196-9661-a48d6ed0efd6,W_046,2024-01-22,High,13.75,0.908
8a0ff9f2-8ba5-483f-8f27-c4f6e8868340,W_046,2024-01-22,Low,5.98,0.928
9251dc0f-7a96-4ab3-aad5-1b3ecbcb6020,W_046,2024-01-22,Low,5.8,1.0
24148c6f-e2b6-4a8b-9297-19029996fad4,W_046,2024-01-22,High,9.75,0.841
0f4c564c-f5b3-46b2-b689-9f2556809482,W_046,2024-01-22,High,13.44,0.847
85fb445b-f71d-4ca5-9b39-0df767c37945,W_046,2024-01-22,Low,4.96,1.0
9b4f28bc-06e7-4a2f-8c7a-8d353c5cdc53,W_046,2024-01-22,Low,4.87,0.948
510dd3c3-8b60-46c2-951f-ceae6f5c3599,W_046,2024-01-22,Low,5.88,0.953
fbd751c2-c172-4282-9408-30524354dab2,W_046,2024-01-22,Low,3.87,0.954
da1bb49d-ecd9-4665-9439-02a0f0f7a0ed,W_046,2024-01-22,Medium,8.43,0.909
878318df-5504-413a-82c4-d73f676f3e19,W_046,2024-01-22,Low,5.61,0.968
ecf3319f-748b-4589-a9a0-bcd646d88077,W_046,2024-01-22,Low,4.9,0.955
c20a09c0-9fc1-4a67-a769-7136b1e05a2d,W_046,2024-01-22,Low,4.73,0.948
76ae6af0-47e4-47c4-aa29-e9a8f148bea5,W_046,2024-01-22,Medium,8.76,0.92
82fa8900-6058-454d-9681-fee9aa8f30af,W_046,2024-01-22,Low,4.99,0.985
5f497ec5-d15c-46ac-bab5-1bd5e5ecbd45,W_046,2024-01-22,Medium,8.15,0.966
796a586c-f49e-4399-b8f6-d7cf9d0e8235,W_046,2024-01-23,Low,4.35,0.985
d0dc9fb8-d5a9-4c59-af41-8bd6f767fd77,W_046,2024-01-23,Medium,8.32,0.91
66a5c2f7-9556-473f-ac7d-8b66d229a1d7,W_046,2024-01-23,High,7.42,0.833
f71e100f-3325-4920-b273-4fd5da0d8965,W_046,2024-01-23,Medium,6.69,0.971
